compound_id	compound_name	compound_unii
7938	HEXAMINOLEVULINATE	G7H20TKI67
7945	POTASSIUM AMINOSALICYLATE	7N21461LKD
7957	DIPHENHYDRAMINE	8GTS82S83M
7958	CODEINE	Q830PW7520
7959	MICONAZOLE	7NNO0D7S5M
7960	LEVOMILNACIPRAN	UGM0326TXX
7961	ALCAFTADINE	7Z8O94ECSX
7963	ARMODAFINIL	V63XWA605I
7964	CABAZITAXEL	51F690397J
7965	CABOZANTINIB	1C39JW444G
7966	DEXCHLORPHENIRAMINE	3Q9Q0B929N
7967	ELVITEGRAVIR	4GDQ854U53
7968	ERIBULIN	LR24G6354G
7969	FINGOLIMOD	3QN8BYN5QF
7970	INDACATEROL	8OR09251MQ
7972	LEVAMISOLE	2880D3468G
7973	LEVOBETAXOLOL	75O9XHA4TU
7974	LEVOBUPIVACAINE	A5H73K9U3W
7976	PASIREOTIDE	98H1T17066
7977	ROMIDEPSIN	CX3T89XQBK
7979	ULIPRISTAL	6J5J15Q2X8
7980	BETAZOLE	1C065P542O
7981	LEVOMETHADYL	R3B637Y991
7983	TYROSINE	42HK56048U
7984	NITROPRUSSIDE	169D1260KM
7985	FENOFIBRIC ACID	BGF9MN2HU1
7993	PIPERAZINE CITRATE	63KP7FXF2I
7996	APRICITABINE	K1YX059ML1
7998	PALIFOSFAMIDE	6A4U6NN813
8002	ANACETRAPIB	P7T269PR6S
8003	ANAMORELIN	DD5RBA1NKF
8004	APALUTAMIDE	4T36H88UA7
8006	AVATROMBOPAG	3H8GSZ4SQL
8007	BALAGLITAZONE	4M1609828O
8009	BETRIXABAN	74RWP7W0J9
8011	BEXAGLIFLOZIN	EY00JF42FV
8012	BREMELANOTIDE	6Y24O4F92S
8013	CADAZOLID	2OEA2UN10Y
8015	COPANLISIB	WI6V529FZ9
8018	DELAFLOXACIN	6315412YVF
8019	DEXVERAPAMIL	QR5PYD126V
8022	DORAVIRINE	913P6LK81M
8023	ELAGOLIX	5B2546MB5Z
8024	ELOBIXIBAT	865UEK4EJC
8025	ENASIDENIB	3T1SS4E7AG
8026	ENCORAFENIB	8L7891MRB6
8027	ERAVACYCLINE	07896928ZC
8029	ESOXYBUTYNIN	39EY4NVB8T
8030	EVACETRAPIB	51XWV9K850
8031	EVOFOSFAMIDE	8A9RZ3HN8W
8040	FOSTAMATINIB	SQ8A3S5101
8041	FOSTEMSAVIR	97IQ273H4L
8043	GANETESPIB	2E8412Y946
8045	GILTERITINIB	66D92MGC8M
8048	LAROPIPRANT	G7N11T8O78
8050	LETERMOVIR	1H09Y5WO1F
8052	LUMACAFTOR	EGP8L81APK
8053	LURBINECTEDIN	2CN60TN6ZS
8054	MACIMORELIN	8680B21W73
8058	NALDEMEDINE	03KSI6WLXH
8059	NAPABUCASIN	Z1HHM49K7O
8060	OBATOCLAX	QN4128B52A
8061	OMADACYCLINE	090IP5RV8F
8064	PARDOPRUNOX	5R72CHP32S
8065	PARITAPREVIR	OU2YM37K86
8069	PLAZOMICIN	LYO9XZ250J
8071	PLINABULIN	986FY7F8XR
8072	PONESIMOD	5G7AKV2MKP
8073	PRADIGASTAT	2U23G6VNUZ
8074	PRETOMANID	2XOI31YC4N
8075	PRIDOPIDINE	HD4TW8S2VK
8078	RELEBACTAM ANHYDROUS	1OQF7TT3PF
8079	REMIMAZOLAM	7V4A8U16MB
8080	RIBOCICLIB	TK8ERE8P56
8081	RIGOSERTIB SODIUM	406FL5G00V
8084	ROXADUSTAT	X3O30D9YMX
8086	SARECYCLINE	94O110CX2E
8087	SEMAGLUTIDE	53AXN4NNHX
8089	SIPONIMOD	RR6P8L282I
8096	TARIQUIDAR	J58862DTVD
8097	TASISULAM	1YC4W9MSLJ
8101	TELOTRISTAT	381V4FCV2Z
8102	TEZACAFTOR	8RW88Y506K
8103	TIRASEMTIV	G8WSM7R635
8104	TOZADENANT	D9K857J81I
8106	VELIFLAPON	JXH6X663L0
8107	VERCIRNON	MWI54OUA12
8108	VIBEGRON	M5TSE03W5U
8109	VOSAROXIN	K6A90IIZ19
8116	9-AMINOCAMPTOTHECIN	5MB77ICE2Q
8120	ALLANTOIN, (+)-	XDK458E1J9
8124	CARBOXYAMIDOTRIAZOLE	6ST3ZF52WB
8125	CEFTAROLINE	H36Z0FHR8K
8127	CORTEXOLONE 17α-PROPIONATE	XN7MM8XG2M
8135	FRUQUINTINIB	49DXG3M5ZW
8139	REVEFENACIN	G2AE2VE07O
8141	GV 150526A	80W7787JVB
8142	GW-406381	5Y869C2THE
8147	AR-13503	4MVW7F3BCT
8150	PHENSERINE TARTRATE	A2TJL9CO2K
8155	TREHALOSE	B8WCK70T7I
8165	ABEMACICLIB	60UAB198HK
8166	ALPELISIB	08W5N2C97Q
8167	APABETALONE	8R4A7GDZ1D
8168	AVOSENTAN	L94KSX715K
8169	AZELIRAGON	LPU25F15UQ
8170	BARICITINIB	ISP4442I3Y
8172	BINIMETINIB	181R97MR71
8173	BRIVANIB	DDU33B674I
8174	BUPARLISIB	0ZM2Z182GD
8176	CEBRANOPADOL	7GDW9S3GN3
8178	CRISABOROLE	Q2R47HGR7P
8180	DAPIVIRINE	TCN4MG2VXS
8181	DINACICLIB	4V8ECV0NBQ
8182	DOVITINIB	I35H55G906
8183	DUVELISIB	610V23S0JI
8185	ENCENICLINE	5FI5376A0X
8186	ENTINOSTAT	1ZNY4FKK9H
8187	ERTUGLIFLOZIN	6C282481IP
8189	FAROPENEM MEDOXOMIL	5OK523O4FU
8190	FINERENONE	DE2O63YV8R
8192	FLINDOKALNER	J57O328W4W
8193	FOSBRETABULIN	I5590ES2QZ
8194	GALETERONE	WA33E149SW
8196	IDALOPIRDINE	59WCJ0YNWM
8197	IDRONOXIL	995FT1W541
8198	LASMIDITAN	760I9WM792
8199	LICOFELONE	P5T6BYS22Y
8200	LINIFANIB	CO93X137CW
8201	LOSMAPIMOD	F2DQF16BXE
8202	MOMELOTINIB	6O01GMS00P
8203	MOTESANIB	U1JK633AYI
8204	NERATINIB	JJH94R3PWB
8205	NIRAPARIB	HMC2H89N35
8206	ODANACATIB	N673F6W2VH
8207	OSILODROSTAT	5YL4IQ1078
8208	OZANIMOD	Z80293URPV
8209	PEFICITINIB	HPH1166CKX
8210	PEXIDARTINIB	6783M2LV5X
8212	QUIZARTINIB	7LA4O6Q0D3
8213	RANIRESTAT	Z26P56GFTV
8216	ROLOFYLLINE	7805S5HIHX
8217	RUCAPARIB	8237F3U7EH
8218	SELUMETINIB	6UH91I579U
8219	SOTAGLIFLOZIN	6B4ZBS263Y
8221	TALAZOPARIB	9QHX048FRV
8222	TASELISIB	L08J2O299M
8223	TERUTROBAN	A6WX9391D8
8224	TESEVATINIB	F6XM2TN5A1
8226	TIVOZANIB	172030934T
8229	VELIPARIB	01O4K0631N
8231	VOLASERTIB	6EM57086EA
8233	CANNABIDIOL	19GBJ60SN5
8237	TETRODOTOXIN	3KUM2721U9
8241	ACOTIAMIDE	D42OWK5383
8242	ALFATRADIOL	3VQ38D63M7
8243	ANAGLIPTIN	K726J96838
8245	ATALUREN	K16AME9I3V
8247	BUTYLPHTHALIDE	822Q956KGM
8248	DACLATASVIR	LI2427F9CI
8250	DELAMANID	8OOT6M1PC7
8253	DEXTROMORAMIDE	9S4S6CIY83
8254	DIANHYDROGALACTITOL	4S465RYF7M
8257	ESKETAMINE	50LFG02TXD
8258	FABOMOTIZOLE	0F8K1X115C
8259	FIMASARTAN	P58222188P
8262	ILAPRAZOLE	776Q6XX45J
8264	ISAVUCONAZOLE	60UTO373KE
8266	LATREPIRDINE	OD9237K1Z6
8268	LEVAMLODIPINE	0P6NLP6806
8271	LUSEOGLIFLOZIN	C596HWF74Z
8274	MIRODENAFIL	504G362H0H
8276	ORITAVANCIN	PUG62FRZ2E
8278	RADOTINIB	I284LJY110
8279	REVAPRAZAN	5P184180P5
8280	RIPASUDIL	11978226XX
8283	SUGAMMADEX	361LPM2T56
8285	TENELIGLIPTIN	28ZHI4CF9C
8287	TOFOGLIFLOZIN	P8DD8KX4O4
8291	VERNAKALANT	9G468C8B13
8292	VONOPRAZAN	1R5L3J156G
8295	APILIMOD	GFW2K84S4L
8298	GSK-163090	7XI927X82B
8317	(+)-PHENSERINE	Z0O4TJ588O
8321	(R)-MEQUITAZINE	05VP796JC6
8335	3,3'-DIINDOLYLMETHANE	SSZ9HQT61Z
8343	5-FLUORO-2'-DEOXYCYTIDINE	KUA4693H5W
8345	6-BROMO-3-(1-METHYL-1H-PYRAZOL-4-YL)-5-((3S)-PIPERIDIN-3-YL)PYRAZOLO(1,5-A)PYRIMIDIN-7-AMINE	99Y1V29WVE
8350	GLECAPREVIR	K6BUU8J72P
8351	PIBRENTASVIR	2WU922TK3L
8361	ABT-751	WDT5V5OB9F
8371	ADL-5859	FA554TW3UP
8372	ADOMEGLIVANT	74Z5ZL2KVG
8373	JNJ-40411813	612BYT76F3
8375	AFN-1252	T3O718IKKM
8390	AMG-131	E7ILQ6U50J
8393	AMG-319	19DG7G1U5Q
8395	AMISELIMOD	358M5150LY
8421	ARHALOFENATE	1P01UJR9X1
8422	ARN-810	9MM2R1A06R
8423	LAROTRECTINIB	PF9462I9HX
8424	ARTEFENOMEL	RIK029813G
8430	AVN-944	I3NPL1V48Q
8439	BASIMGLURANT	3110E3AO8S
8440	BASMISANIL	788PET5SUA
8452	BELNACASAN	00OLE78529
8453	BEMPEDOIC ACID	1EJ6Z6Q368
8455	TAPINAROF	84HW7D0V04
8459	BIIB021	851B9FQ7Q0
8465	VOSORITIDE	7SE5582Q2P
8473	BMS-707035	7PR4P7YOKT
8479	BRIGATINIB	HYW8DB273J
8481	BRUCEANTIN	S3NW88DI4T
8490	CABOTEGRAVIR	HMH0132Z1Q
8493	CAPADENOSON	O519NVW73R
8506	CERALIFIMOD	BZ2O8A84A4
8508	CGP-36742	GBZ5UC0RME
8512	CINACIGUAT	59K0Y58UAD
8513	CIPARGAMIN	Z7Q4FWA04P
8514	CIRAPARANTAG	U2R67KV65Q
8528	CPI-613	E76113IR49
8531	CUTAMESINE	9J7A4144BX
8535	FOSDENOPTERIN	4X7K2681Y7
8536	CYR-101	4P31I0M3BF
8542	DAPRODUSTAT	JVR38ZM64B
8543	DARINAPARSIN	9XX54M675G
8553	DEFACTINIB	53O87HA2QU
8556	DELANZOMIB	6IF28942WO
8563	DEXPRAMIPEXOLE	WI638GUS96
8564	DEXTOFISOPAM	EZ15I5D6C1
8573	DOLASTATIN 10	EI946JT51X
8589	ECHINOMYCIN	TG824J6RQT
8594	ELAFIBRANOR	2J3H5C81A5
8597	ELESCLOMOL	6UK191M53P
8598	ELINOGREL	915Y8E749J
8607	ENTRECTINIB	L5ORF0AN1I
8613	EQUOL, (-)-	2T6D2HPX7Q
8615	ELACESTRANT	FM6A2627A8
8616	ERDAFITINIB	890E37NHMV
8617	ESTETROL	ENB39R14VF
8637	FILANESIB	8A49OSO368
8638	FIRATEGRAST	OJY3SK9H5F
8648	FLUOXETINE HYDROCHLORIDE, (S)-	6MYD4C025Q
8663	GEPOTIDACIN	DVF0PR037D
8675	GSK-1292263	R1J57STA6O
8679	GSK-256066	2D6GK059SR
8685	GW842166	VL1I6P2DZ8
8696	HYPERICIN	7V2F1075HD
8697	ICARITIN	UFE666UELY
8703	INCB-3284	0W6K09GAQB
8707	INDOLE-3-CARBINOL	C11E72455F
8708	INDOXIMOD	TX5CYN1KMZ
8712	ISTAROXIME	W8I9H2TPPL
8716	JNJ-37822681	GJB2URS7NJ
8723	KD-025 FREE BASE	834YJF89WO
8732	KRP-203	X71GCJ0HLI
8734	KX-01	4V9848RS5G
8741	LAPACHONE	6N4FA2QQ6A
8746	LEFAMULIN	21904A5386
8747	LEMBOREXANT	0K5743G68X
8748	LERSIVIRINE	R3ZGC15A9A
8752	LEXIBULIN	2GTU230HA1
8754	LISOFYLLINE	L1F2Q2X956
8757	LOMIBUVIR	37L2LF4A2D
8759	LOREDIPLON	VKU6Z23NSY
8763	LUMINESPIB	C6V1DAR5EB
8765	LX-1031	J08E1J78GK
8770	LY-404039	531QUG7P9E
8776	MARALIXIBAT	UYB6UOF69L
8779	MBX-2982	B5TRY67L51
8780	MEISOINDIGO	92UIP6405R
8782	MELPHALAN FLUFENAMIDE	F70C5K4786
8783	MERESTINIB	5OGS5K699E
8784	MERICITABINE	05J68784G1
8787	MIBAMPATOR	A9V5BW73UU
8792	MITOGLITAZONE	29I7RP18RG
8793	MK-0359	G6GSO9SDNJ
8794	MK-0657, (-)-	5HAM167S5T
8796	MK-0773	5730VNW22X
8797	MK-0812	P3LKY4ZL5O
8799	MK-0893	CCP2U6LWTP
8803	MK-8245	537E7QE8LX
8805	MKC-1	DNZ11VPY7Q
8810	MOTOLIMOD	WP6PY72ZH3
8828	NGX-267	8D3PZX7G73
8829	NIVOCASAN	9554OW6MVU
8832	NOOPEPT	4QBJ98683M
8841	OC-459	04XB9TB8OL
8844	OGLEMILAST	67GXQ6WCC6
8845	OLICERIDINE (USAN)	MCN858TCP0
8846	OMBITASVIR	2302768XJ8
8847	OMECAMTIV MECARBIL	2M19539ERK
8849	ONALESPIB	Q7Y33N57ZZ
8854	ORG-25935	55L20667O4
8858	ORTERONEL	UE5K2FNS92
8859	ORVEPITANT	IIU6V0W3JD
8861	PAFOLACIANINE	F7BD3Z4X8L
8870	PCI-27483	6073LCU8U9
8880	PIMASERTIB	6ON9RK82AL
8891	PREXASERTIB	820NH671E6
8895	PRX-08066	82SK298EBU
8898	PUERARIN	Z9W8997416
8899	PUMOSETRAG	1G26B32139
8906	QUISINOSTAT HYDROCHLORIDE	WUV1QHM1CS
8912	RADIPRODIL	5XGC17ZKUF
8914	RAPASTINEL	6A1X56B95E
8916	RAXATRIGINE	QQS4J85K6Y
8925	RIMEGEPANT	997WVV895X
8927	ROSTAFUROXIN	P848LCX62B
8930	RRX-001	7RPW6SU9SC
8935	SAMIDORPHAN	7W2581Z5L8
8937	SAVOLITINIB	2A2DA6857R
8943	SELINEXOR	31TZ62FO8F
8946	SEMAPIMOD	9SGW2H1K8P
8948	SEPRANOLONE	3P8Z6V53MU
8952	SETMELANOTIDE	N7T15V1FUY
8956	SL-65.1498	082VH54RF1
8957	SMILAGENIN	GQE3Q7YMVZ
8964	SOLCITINIB	3V7GQ1260K
8968	SONOLISIB	987796874T
8975	SUTEZOLID	3A71182L8P
8982	TABIMORELIN	L51CBE03KF
8985	TALAROZOLE	XKD9N5CJ6W
8986	TANESPIMYCIN	4GY0AVT3L4
8994	TEGOBUVIR	5NOK5X389M
8995	TELATINIB	18P7197Q7J
8996	TERAMEPROCOL	53YET703F2
8999	TESOFENSINE	BLH9UKX9V1
9001	TETRAHYDROURIDINE	0NIZ8H6OL8
9010	TMC-647055	11BD024G7J
9015	TOSEDOSTAT	KZK563J2UW
9021	TRIAPINE	U4XIL4091C
9023	TRIHEPTANOIN	2P6O7CFW5K
9027	UBROGEPANT	AD0O8X2QJR
9032	VADADUSTAT	I60W9520VV
9037	VARLITINIB	846Y8197W1
9039	VELPATASVIR	KCU0C7RS7Z
9040	VERICIGUAT	LV66ADM269
9041	VERUBULIN	X97O9FTB92
9043	VESATOLIMOD	O8M467C50G
9044	VIDOFLUDIMUS	8Y1PJ3VG81
9048	VOCLOSPORIN	2PN063X6B1
9051	OTESECONAZOLE	VHH774W97N
9054	Y-33075	00ALI1GAY2
9058	ZURETINOL	035JKP3HXH
9060	PINOCEMBRIN	8T7C8CH791
9118	R-1479	M71RA9DMGJ
9152	CCX-168	O880NM097T
9162	AMG-337	08WG8S0L8D
9169	MK-3697	M8238285OA
9171	CEFIDEROCOL	SZ34OMG6E8
9177	UPADACITINIB	4RA0KN46E0
9178	TAK-063	6650W303H0
9193	ABAMETAPIR	6UO390AMFB
9195	ACALABRUTINIB	I42748ELQW
9196	ACALISIB	OVW60IDW1D
9207	ADOPRAZINE	7SNB18Q89D
9209	AFOXOLANER	02L07H6D0U
9215	ALDOXORUBICIN	C28MV4IM0B
9224	ALTIRATINIB	T678746713
9226	AMCASERTIB	GLY8ABW25V
9232	AMPROLIUM (INN)	71M75T660B
9234	AMUVATINIB	SO9S6QZB4R
9240	ARGIMESNA	62V6QH821R
9241	ARTEMISONE	796LMW5BUZ
9252	AVIBACTAM	7352665165
9255	BALAPIRAVIR	VOT0LP7I9K
9261	BELIZATINIB	Z8A6022P3J
9267	BENZHYDROCODONE	75MS0AAZ9I
9275	BICTEGRAVIR	8GB79LOJ07
9280	BIXALOMER	3160WY51LV
9286	BRIVARACETAM	U863JGG2IA
9293	LEVOCABASTINE	H68BP06S81
9314	CATHINE	E1L4ZW2F8O
9318	CENOBAMATE	P85X70RZWS
9319	CERDULATINIB	D1LXQ45S1O
9323	CEVIPABULIN	P14M0DWS2J
9332	CILAZAPRIL MONOHYDRATE	19KW7PI29F
9356	DALCETRAPIB	3D050LIQ3H
9359	DASOTRALINE	4D28EY0L5T
9384	DEXMECAMYLAMINE	5Y1141YI4U
9395	DIFELIKEFALIN	NA1U919MRO
9412	EDAGLITAZONE	8GKF7V499B
9419	ELBASVIR	632L571YDK
9424	ELTANOLONE	BXO86P3XXW
9433	ENISAMIUM	99SS65Q7OY
9439	EPINEPHRYL BORATE	MO99IGH0LS
9442	EPROTIROME	958AQ7B6R1
9460	EVOCALCET	E58MLH082P
9463	EZUTROMID	645R07LF0D
9466	FAVIPIRAVIR	EW5GL2X7E0
9467	FAZARABINE	5V71D8JOKK
9480	FIBOFLAPON	Y1NA96IX3T
9482	FILIBUVIR	198J479Y2L
9499	NETUPITANT	7732P08TIR
9524	GRAZOPREVIR ANHYDROUS	8YE81R1X1J
9537	IBIGLUSTAT	BLP1XA3FZA
9541	IDASANUTLIN	QSQ883V35U
9547	IMEPITOIN	19V39682LI
9550	INDIBULIN	80K4H2RB8P
9556	INIPARIB	2ZWI7KHK8F
9592	ISOVALERAMIDE	9CP4KB634M
9595	IXAZOMIB CITRATE	46CWK97Z3K
9601	LATANOPROSTENE BUNOD	I6393O0922
9606	LEFETAMINE	4J9726V5Y9
9610	LESINURAD	09ERP08I3W
9617	LEVMETAMFETAMINE	Y24T9BT2Q2
9618	LEVOCARNITINE	0G389FZZ9M
9621	LEVOLANSOPRAZOLE	FB55O16184
9625	LEVONEBIVOLOL	GMK2E335DQ
9627	LEVORMELOXIFENE	9512UKZ352
9633	LIFITEGRAST	038E5L962W
9647	LUSUTROMBOPAG	6LL5JFU42F
9654	MARIZOMIB	703P9YDP7F
9655	MAVACOXIB	YFT7X7SR77
9657	MAVOGLURANT	GT0I9SV4F6
9660	MELDONIUM	73H7UDN6EC
9665	MERALLURIDE ACID	R062D0212H
9666	MERCUFENOL CHLORIDE	PTX5182948
9678	METHYLPARABEN SODIUM	CR6K9C2NHK
9688	MITOLACTOL	LJ2P1SIK8Y
9691	MONEPANTEL	82MA79VJ33
9735	OMAVELOXOLONE	G69Z98951Q
9736	OMBRABULIN	82JB1524Q6
9737	OMIGAPIL	5V14HD0N4Q
9738	OMIPALISIB	1X8F5A3NA0
9742	OPICAPONE	Y5929UIJ5N
9747	OTAMIXABAN	S173RED00L
9748	OTENABANT	J8211Y53EF
9753	OZENOXACIN	V0LH498RFO
9756	PAFURAMIDINE	H1VG379J2X
9760	PAMAPIMOD	8S2C9V11K4
9766	PAROGRELIL	2PCP9N33NH
9770	PEMAFIBRATE	17VGG92R23
9773	PENICILLIN V HYDRABAMINE	8T7T79P87L
9779	PEVONEDISTAT	S3AZD8D215
9780	PEXMETINIB	3750D0U8B5
9787	PILARALISIB	60ES45KTMK
9794	PITOLISANT	4BC83L4PIY
9821	PYRITHIONE	6GK82EC25D
9825	QUININE ASCORBATE	KAU4V10S2I
9835	RACEMORPHAN	V7R79HN3XD
9836	RACEPHEDRINE	03VRY66076
9849	REBASTINIB	75017Q6I97
9858	RIMIDUCID	H564L1W5J2
9886	SEGESTERONE	09Q5UV3747
9887	SELETALISIB	64CW205BDD
9888	SELEXIPAG	5EXC0E384L
9889	SELFOTEL	4VGJ4A41L2
9890	SELONSERTIB	NS3988A2TC
9892	SEPANTRONIUM	UZ77T1VFBM
9895	SERDEMETAN	ID6YB4W3V8
9905	SIRAMESINE	3IX8CWR24V
9933	TALADEGIB	QY8BWX1LJ5
9938	TALTOBULIN	J6D6912BXS
9940	TANZISERTIB	M5O06306UO
9941	TARANABANT	X9U622S114
9944	TECOVIRIMAT	F925RR824R
9951	TELCAGEPANT	D42O649ALL
9954	TEMSAVIR	4B6J53W8N3
9956	TEPOTINIB	1IJV77EI07
9976	TOCERANIB	59L7Y0530C
9988	TRICHLOROETHYLENE	290YE8AR51
9990	TRIFAROTENE	0J8RN2W0HK
9991	TRIMETHIDINIUM	FZ7142TV3J
9997	TUCATINIB	234248D0HH
10003	ULIXERTINIB	16ZDH50O1U
10005	UMIFENOVIR	93M09WW4RU
10007	URETHANE	3IN71E75Z5
10009	VABORBACTAM	1C75676F8V
10010	VADIMEZAN	0829J8133H
10018	VERDINEXOR	85Q03215IW
10029	VORUCICLIB	W66XP666AM
10030	VOXILAPREVIR	0570F37359
10031	VOXTALISIB	CVL1685GPH
10052	ALECTINIB	LIJ4CT1Z3Y
10053	BREXPIPRAZOLE	2J3YBM1K8C
10055	CIDOXEPIN	F96TTB8728
10056	COBIMETINIB	ER29L26N1X
10057	DAPAGLIFLOZIN	1ULL0QJ8UC
10058	EDOXABAN	NDU3J18APO
10059	ELDECALCITOL	I2JP8UE90H
10060	ENCLOMIPHENE	R6D2UI4FLS
10061	LENVATINIB	EE083865G2
10062	LEVOSULPIRIDE	JTG7R315LK
10065	OMARIGLIPTIN	CVP59Q4JE1
10066	OSIMERTINIB	3C06JJ0Z2O
10067	PALBOCICLIB	G9ZF61LE7G
10068	PANOBINOSTAT	9647FM7Y3Z
10069	ROLAPITANT	NLE429IZUC
10070	SONIDEGIB	0RLU3VTK5M
10071	TAFAMIDIS	8FG9H9D31J
10072	TOFISOPAM	UZC80HAU42
10073	TOPIROXOSTAT	0J877412JV
10075	VILDAGLIPTIN	I6B4B2U96P
10078	16α-BROMOEPIANDROSTERONE	VZN6G84SJQ
10079	2-IMINOBIOTIN	HXH71NRQ5C
10081	7-HYDROXYSTAUROSPORINE	7BU5H4V94A
10083	ABEXINOSTAT	IYO470654U
10087	AFURESERTIB	8739X25QI3
10088	ALISERTIB	T66ES73M18
10093	AT-9283	XAV9KYN9WL
10094	AZD-1981	2AD53WQ2CX
10096	AZD-4547	2167OG1EKJ
10099	BAFETINIB	NVW4Z03I9B
10100	BARASERTIB	16XC2U7W8N
10101	BARDOXOLONE METHYL	CEG1Q6OGU1
10103	BEVIRIMAT	S125DW66N8
10104	BI-2536	4LJG22T9C6
10105	BIRINAPANT	6O4Z07B57R
10108	BMS-582949	CR743OME9E
10109	BMS-690514	VKU5X213Q7
10110	BMS-754807	W9E3353E8J
10113	CAMICINAL	3C8348951H
10115	CAPMATINIB	TY34L4F9OZ
10118	CF-102	Z07JR07J6C
10119	CHF-5074	C35RF1MWQZ
10122	CP-547632	W1B375O5M2
10123	CRENOLANIB	LQF7I567TQ
10124	CURCUMIN	IT942ZTH98
10125	DACTOLISIB	RUJ6Z9Y0DT
10127	DANUSERTIB	M3X659D0FY
10129	DB05448	8PQ9CZ8BTJ
10131	DERENOFYLLINE	O1Q96UZ63W
10135	DIPRAGLURANT	CV8JZR21A1
10137	EFAPROXIRAL	J81E81G364
10140	EMRICASAN	P0GMS9N47Q
10142	ENTOSPLETINIB	6I3O3W6O3B
10144	ERTEBEREL	2ZUL6758TZ
10147	EZATIOSTAT	057D10I8S8
10148	FILGOTINIB	3XVL385Q0M
10149	FILOREXANT	E6BTT8VA5Z
10152	FLUOXETINE, (R)-	F279341RUQ
10153	FORETINIB	81FH7VK1C4
10155	GANDOTINIB	ANC71R916O
10156	GISADENAFIL	S6G4R7DI1C
10157	GIVINOSTAT	5P60F84FBH
10158	GLASDEGIB	K673DMO5H9
10164	GW-501516	7I2HA1NU22
10166	HYDROXYTAMOXIFEN	95K54647BZ
10167	INDEGLITAZAR	JMC809G4ZH
10170	INFIGRATINIB	A4055ME1VK
10173	IROSUSTAT	366037O6O7
10174	JTV-519	0I621Y6R4Q
10176	L-778123	31ZXM8ZKQ3
10177	LCL-161	6TNS415Y3P
10179	LINSITINIB	15A52GPT8T
10180	LORLATINIB	OSP71S83EU
10181	LUCITANIB	PP449XA4BH
10183	LY-2874455	E9M363811V
10185	METENKEFALIN	9JEZ9OD3AS
10188	MILCICLIB	688000M8S8
10191	MK-1775	K2T6HJX3I3
10192	MK-2206	4HA45S22ZZ
10193	MOCETINOSTAT	A6GWB8T96J
10194	MOLIDUSTAT	9JH486CZ13
10196	NASTORAZEPIDE	R22TMY97SG
10198	NAVITOCLAX	XKJ5VVK2WD
10199	NESBUVIR	EYK815W3Z8
10202	NORCLOZAPINE	1I9001LWY8
10204	PALOSURAN	ULD9ZKE457
10205	PALOVAROTENE	28K6I5M16G
10206	PELITINIB	X5DWL380Z6
10208	PF-04457845	H4C81M8YYW
10209	PF-2545920	R9Y8EY0G42
10210	PH-797804	GEL7GRJ3R6
10211	PHORBOL 12-MYRISTATE 13-ACETATE DIESTER	NI40JAQ945
10212	PICROPODOPHYLLIN	0F35AOI227
10213	PICTILISIB	ICY00EMP8P
10214	POZANICLINE	CL2002R563
10215	POZIOTINIB	X4Z7U6JL1C
10216	PRACINOSTAT	GPO2JN4UON
10217	PRINABEREL	A9C8MNF7CA
10218	RABUSERTIB	3S9L1NU6U7
10221	REFAMETINIB	JPX07AFM0N
10223	RELUGOLIX	P76B05O5V6
10226	RICOLINOSTAT	WKT909C62B
10229	RO4929097	KK8645V7LE
10231	SALIRASIB	MZH0OM550M
10232	SAPANISERTIB	JGH0DF1U03
10233	SAPITINIB	3499328002
10234	SARACATINIB	9KD24QGH76
10235	SB-705498	T74V9O0Y2W
10238	SELICICLIB	0ES1C2KQ94
10239	SELISISTAT	L19ECD5014
10242	SPARSENTAN	9242RO5URM
10243	SPEBRUTINIB	DRU6NG543J
10245	TALMAPIMOD	B1E00KQ6NT
10246	TASQUINIMOD	756U07KN1R
10247	TAZEMETOSTAT	Q40W93WPE1
10249	TEZAMPANEL	6XN50U405Y
10250	TNP-470	X47GR46481
10254	UPROSERTIB	ZXM835LQ5E
10256	VELUSETRAG	J4VNV64ARB
10258	VISTUSERTIB	0BSC3P4H5X
10259	VX-745	TYL52QM320
10260	ZIBOTENTAN	8054MM4902
10263	AFAMELANOTIDE	QW68W3J66U
10264	ALEGLITAZAR	41T4OAG59U
10265	ALLYL ISOTHIOCYANATE	BN34FX42G3
10266	ALMOREXANT	9KCW39P2EI
10267	ALVELESTAT	6Y5629322X
10268	ALVESPIMYCIN	001L2FE0M3
10269	ANTIPYRINE	T3CHA1B51H
10272	ATOPAXAR	HTI275SD2D
10273	AVAGACESTAT	TQ44WWY45Q
10274	BALICATIB	E00MVC7O57
10276	BARDOXOLONE	7HT68L8941
10278	BITOPERTIN	Q8L6AN59YY
10280	CARIPRAZINE	F6RJL8B278
10282	CEDIRANIB	NQU9IPY4K9
10287	DECERNOTINIB	MZK2GP0RHK
10288	DEUTETRABENAZINE	P341G6W9NB
10292	ELOCALCITOL	2WDS5F2V6Q
10295	ETELCALCETIDE	60ME133FJB
10296	FALNIDAMOL	0MU316797D
10297	FASIGLIFAM	GLP1W4JXAH
10298	FEDRATINIB	6L1XP550I6
10299	GALUNISERTIB	3OKH1W5LZE
10300	GEDATOLISIB	96265TNH2R
10303	GOLVATINIB	516Z3YP58E
10307	IXAZOMIB	71050168A2
10312	LOXIGLUMIDE	77MPX3N42I
10313	MASITINIB	M59NC4E26P
10316	ELUXADOLINE	45TPJ4MBQ1
10317	MURELETECAN	XT3Z54Z28A
